,points
29,1
29,1
29,1
29,1
29,1
29,1
29,1
29,1
29,1
29,1
29,1
29,1
29,8
29,1
29,2
29,1
29,1
29,1
29,1
29,2
29,1
29,1
29,1
29,1
29,1
29,1
29,1
29,1
29,1
29,1
29,1
29,2
29,1
29,1
29,2
29,1
29,1
29,2
29,3
29,1
29,1
29,5
29,1
29,1
29,74
29,10
29,1
29,7
29,2
29,1
29,1
29,1
29,2
29,1
29,1
29,2
29,1
29,1
29,1
29,1
29,1
29,3
29,5
29,1
29,7
29,1
29,1
29,2
29,1
29,3
29,1
29,1
29,1
29,1
29,1
29,1
29,1
29,1
29,1
29,1
29,4
29,3
29,1
29,1
29,1
29,1
29,1
29,1
29,1
29,1
29,1
29,1
29,1
29,5
29,6
29,13
29,1
29,3
29,2
29,1
29,3
29,1
29,1
29,1
29,5
29,1
29,1
29,1
29,1
29,1
29,1
29,1
29,1
29,1
29,1
29,1
29,1
29,1
29,2
29,1
29,1
29,1
29,15
29,1
29,2
29,1
29,1
29,1
29,5
29,2
29,1
29,6
29,1
29,1
29,1
29,1
29,2
29,3
29,1
29,1
29,1
29,1
29,1
29,1
29,1
29,1
29,2
29,4
29,1
29,1
29,1
29,1
29,1
29,1
29,1
29,1
29,1
29,2
29,1
29,1
29,1
29,1
29,2
29,1
29,1
29,1
29,1
29,2
29,2
29,1
29,1
29,1
29,1
29,1
29,1
29,5
29,1
29,5
29,4
29,1
29,1
29,1
29,11
29,1
29,2
29,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,3
30,2
30,4
30,1
30,1
30,1
30,1
30,1
30,3
30,1
30,1
30,1
30,2
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,5
30,1
30,2
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,4
30,1
30,2
30,17
30,3
30,4
30,1
30,3
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,4
30,33
30,1
30,2
30,1
30,1
30,1
30,3
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,16
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,10
30,3
30,17
30,7
30,3
30,5
30,1
30,1
30,10
30,19
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,5
30,1
30,5
30,1
30,1
30,1
30,1
30,1
30,1
30,3
30,2
30,2
30,5
30,1
30,4
30,1
30,1
30,1
30,15
30,7
30,4
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,11
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,15
30,1
30,1
30,1
30,1
30,3
30,1
30,1
30,3
30,3
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,3
30,1
30,1
30,1
30,1
30,4
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,5
30,1
30,1
30,1
30,1
30,1
30,2
30,4
30,1
30,2
30,1
30,1
30,1
30,1
30,2
30,2
30,1
30,1
30,1
30,1
30,10
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,5
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,4
30,7
30,9
30,1
30,1
30,11
30,4
30,4
30,1
30,2
30,5
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,3
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,3
30,1
30,1
30,1
30,3
30,11
30,1
30,8
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,8
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,17
30,1
30,2
30,1
30,4
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,3
30,1
30,1
30,1
30,6
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,29
30,1
30,1
30,1
30,1
30,9
30,1
30,1
30,2
30,10
30,1
30,9
30,1
30,1
30,1
30,1
30,1
30,1
30,3
30,1
30,1
30,1
30,4
30,1
30,1
30,1
30,1
30,2
30,5
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,3
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,2
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,5
30,3
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,5
30,1
30,1
30,1
30,8
30,3
30,1
30,1
30,1
30,2
30,1
30,3
30,1
30,1
30,1
30,3
30,1
30,2
30,1
30,3
30,1
30,1
30,2
30,2
30,1
30,2
30,1
30,1
30,2
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,4
30,3
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,2
30,1
30,1
30,1
30,2
30,1
30,2
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,7
30,1
30,1
30,3
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,3
30,3
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,2
30,2
30,3
30,1
30,1
30,1
30,1
30,1
30,15
30,1
30,4
30,2
30,2
30,1
30,1
30,6
30,2
30,3
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,3
30,3
30,1
30,1
30,3
30,1
30,1
30,1
30,8
30,3
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,10
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,8
30,2
30,9
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,5
30,1
30,5
30,14
30,27
30,6
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,3
30,1
30,1
30,1
30,1
30,1
30,4
30,1
30,1
30,4
30,1
30,1
30,1
30,1
30,1
30,1
30,4
30,1
30,1
30,1
30,1
30,1
30,5
30,1
30,1
30,1
30,1
30,1
30,1
30,3
30,17
30,1
30,1
30,1
30,1
30,1
30,4
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,4
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,3
30,8
30,2
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,3
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,3
30,1
30,1
30,1
30,1
30,2
30,5
30,3
30,1
30,2
30,4
30,1
30,1
30,1
30,1
30,8
30,1
30,2
30,1
30,1
30,1
30,1
30,3
30,1
30,1
30,2
30,1
30,1
30,4
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,4
30,1
30,1
30,1
30,3
30,2
30,7
30,1
30,1
30,1
30,6
30,1
30,1
30,1
30,1
30,1
30,7
30,3
30,1
30,6
30,1
30,1
30,1
30,1
30,1
30,4
30,4
30,1
30,1
30,1
30,1
30,1
30,5
30,1
30,1
30,1
30,1
30,1
30,2
30,4
30,1
30,16
30,4
30,1
30,1
30,1
30,1
30,3
30,1
30,1
30,2
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,3
30,1
30,1
30,3
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,4
30,1
30,1
30,16
30,1
30,4
30,1
30,1
30,1
30,1
30,3
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,15
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,3
30,8
30,2
30,7
30,2
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,2
30,3
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,4
30,1
30,1
30,2
30,5
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,2
30,1
30,1
30,1
30,8
30,1
30,5
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,4
30,5
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,5
30,3
30,1
30,1
30,1
30,1
30,1
30,3
30,1
30,2
30,3
30,3
30,1
30,6
30,1
30,3
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,3
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,9
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,14
30,1
30,1
30,1
30,5
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,2
30,3
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,26
30,3
30,8
30,24
30,1
30,10
30,1
30,1
30,3
30,3
30,1
30,3
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,3
30,1
30,2
30,1
30,1
30,1
30,1
30,2
30,1
30,5
30,1
30,3
30,1
30,1
30,1
30,5
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,4
30,1
30,1
30,1
30,1
30,1
30,10
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,4
30,19
30,8
30,1
30,1
30,1
30,1
30,1
30,6
30,1
30,1
30,1
30,1
30,14
30,1
30,2
30,2
30,1
30,8
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,13
30,2
30,5
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,4
30,15
30,1
30,1
30,1
30,4
30,1
30,1
30,1
30,2
30,1
30,1
30,3
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,4
30,1
30,1
30,3
30,2
30,2
30,12
30,1
30,1
30,6
30,4
30,1
30,1
30,1
30,4
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,2
30,2
30,1
30,1
30,1
30,1
30,3
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,2
30,3
30,1
30,1
30,1
30,1
30,2
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,3
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,6
30,1
30,1
30,15
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,5
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,4
30,1
30,1
30,1
30,1
30,1
30,1
30,3
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,2
30,1
30,2
30,4
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,4
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,3
30,1
30,1
30,2
30,2
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,3
30,2
30,38
30,1
30,1
30,1
30,4
30,1
30,1
30,3
30,1
30,5
30,7
30,2
30,1
30,1
30,1
30,1
30,3
30,2
30,1
30,1
30,1
30,1
30,2
30,9
30,3
30,1
30,1
30,2
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,4
30,1
30,1
30,1
30,2
30,11
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,5
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,19
30,1
30,1
30,1
30,4
30,1
30,5
30,2
30,3
30,1
30,1
30,6
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,14
30,1
30,1
30,1
30,1
30,1
30,3
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,5
30,1
30,1
30,1
30,1
30,1
30,6
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,3
30,1
30,1
30,3
30,1
30,1
30,3
30,1
30,3
30,1
30,1
30,1
30,1
30,11
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,4
30,2
30,1
30,1
30,1
30,3
30,1
30,1
30,1
30,1
30,1
30,4
30,2
30,13
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,3
30,1
30,1
30,1
30,1
30,7
30,1
30,1
30,1
30,1
30,1
30,2
30,3
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,3
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,4
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,7
30,5
30,30
30,2
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,3
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,2
30,4
30,1
30,1
30,1
30,1
30,5
30,1
30,1
30,3
30,1
30,1
30,1
30,2
30,1
30,2
30,1
30,13
30,4
30,5
30,1
30,1
30,1
30,1
30,1
30,3
30,1
30,3
30,2
30,8
30,1
30,6
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,4
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,22
30,1
30,5
30,14
30,2
30,5
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,3
30,1
30,2
30,1
30,1
30,1
30,3
30,2
30,1
30,4
30,4
30,4
30,4
30,1
30,2
30,1
30,1
30,2
30,1
30,16
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,5
30,1
30,1
30,1
30,1
30,1
30,1
30,5
30,1
30,12
30,23
30,2
30,1
30,5
30,6
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,8
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,6
30,1
30,1
30,3
30,5
30,2
30,1
30,1
30,4
30,30
30,23
30,7
30,3
30,3
30,1
30,1
30,3
30,2
30,1
30,1
30,5
30,1
30,7
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,3
30,1
30,1
30,3
30,1
30,1
30,1
30,11
30,1
30,1
30,5
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,5
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,3
30,1
30,1
30,1
30,8
30,1
30,5
30,3
30,1
30,1
30,1
30,1
30,5
30,1
30,1
30,1
30,1
30,1
30,1
30,3
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,4
30,1
30,4
30,1
30,2
30,1
30,8
30,1
30,1
30,4
30,1
30,3
30,3
30,1
30,2
30,4
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,4
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,3
30,1
30,4
30,3
30,1
30,1
30,3
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,3
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,4
30,2
30,1
30,1
30,4
30,3
30,4
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,8
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,26
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,2
30,1
30,1
30,3
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,4
30,2
30,2
30,1
30,2
30,1
30,3
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,3
30,1
30,5
30,2
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,4
30,1
30,1
30,1
30,1
30,10
30,1
30,1
30,1
30,1
30,1
30,3
30,1
30,1
30,1
30,1
30,2
30,3
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,2
30,1
30,1
30,2
30,1
30,2
30,3
30,1
30,2
30,2
30,2
30,1
30,1
30,4
30,1
30,1
30,1
30,3
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,3
30,1
30,1
30,1
30,1
30,1
30,3
30,1
30,1
30,6
30,1
30,1
30,1
30,1
30,1
30,3
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,4
30,2
30,2
30,1
30,1
30,1
30,2
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,2
30,2
30,1
30,1
30,1
30,1
30,13
30,1
30,1
30,3
30,1
30,1
30,1
30,1
30,2
30,1
30,5
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,4
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,3
30,1
30,1
30,1
30,1
30,3
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,5
30,3
30,1
30,1
30,1
30,1
30,1
30,1
30,3
30,1
30,1
30,1
30,4
30,2
30,1
30,1
30,3
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,4
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,3
30,1
30,6
30,1
30,3
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,6
30,1
30,1
30,1
30,6
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
30,3
30,1
30,1
30,1
30,2
30,4
30,3
30,1
30,1
30,1
30,1
30,1
30,1
30,8
30,1
30,1
30,1
30,4
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,4
30,1
30,1
30,1
30,1
30,1
30,2
30,1
30,1
30,1
30,1
30,6
30,1
30,2
30,1
30,1
30,1
30,1
30,1
30,1
31,6
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,3
31,1
31,4
31,2
31,3
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,2
31,1
31,1
31,5
31,3
31,14
31,1
31,9
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,3
31,1
31,1
31,2
31,1
31,1
31,1
31,2
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,2
31,1
31,1
31,1
31,1
31,1
31,2
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,5
31,1
31,1
31,2
31,1
31,1
31,1
31,6
31,1
31,1
31,1
31,1
31,6
31,1
31,3
31,1
31,1
31,1
31,1
31,1
31,2
31,7
31,1
31,1
31,11
31,1
31,2
31,1
31,1
31,1
31,3
31,1
31,4
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,2
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,2
31,11
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,4
31,1
31,4
31,1
31,1
31,1
31,1
31,1
31,7
31,1
31,1
31,1
31,15
31,1
31,1
31,6
31,1
31,1
31,1
31,1
31,1
31,1
31,2
31,1
31,1
31,5
31,2
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,2
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,3
31,1
31,1
31,1
31,4
31,3
31,29
31,1
31,11
31,1
31,1
31,4
31,14
31,4
31,3
31,2
31,1
31,1
31,19
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,9
31,1
31,1
31,1
31,1
31,6
31,2
31,1
31,1
31,2
31,1
31,6
31,1
31,1
31,6
31,1
31,5
31,1
31,1
31,1
31,1
31,1
31,2
31,7
31,1
31,1
31,2
31,1
31,1
31,2
31,1
31,1
31,4
31,1
31,3
31,6
31,1
31,2
31,1
31,2
31,5
31,1
31,4
31,1
31,16
31,1
31,3
31,2
31,1
31,1
31,17
31,9
31,1
31,1
31,1
31,1
31,1
31,6
31,1
31,1
31,42
31,2
31,1
31,1
31,11
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,2
31,1
31,1
31,2
31,1
31,1
31,1
31,3
31,5
31,1
31,1
31,1
31,1
31,1
31,27
31,1
31,1
31,1
31,4
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,7
31,4
31,1
31,1
31,1
31,2
31,4
31,7
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,2
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,13
31,1
31,1
31,1
31,2
31,2
31,1
31,1
31,1
31,4
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,5
31,2
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,6
31,1
31,1
31,12
31,2
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,8
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,8
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,6
31,1
31,1
31,1
31,1
31,1
31,1
31,3
31,1
31,2
31,2
31,5
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,2
31,12
31,1
31,2
31,5
31,15
31,18
31,1
31,67
31,1
31,3
31,6
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,8
31,3
31,1
31,1
31,2
31,1
31,1
31,2
31,1
31,1
31,3
31,1
31,1
31,3
31,1
31,1
31,1
31,11
31,7
31,1
31,1
31,3
31,2
31,1
31,2
31,7
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,2
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,2
31,1
31,1
31,7
31,3
31,1
31,2
31,1
31,9
31,1
31,1
31,1
31,3
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,8
31,1
31,1
31,1
31,1
31,1
31,9
31,2
31,1
31,1
31,1
31,5
31,4
31,1
31,2
31,3
31,1
31,1
31,1
31,1
31,3
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,2
31,1
31,4
31,3
31,1
31,1
31,2
31,1
31,3
31,2
31,1
31,1
31,1
31,1
31,1
31,3
31,1
31,2
31,1
31,1
31,1
31,1
31,1
31,2
31,1
31,3
31,4
31,1
31,4
31,2
31,1
31,1
31,1
31,1
31,1
31,2
31,1
31,1
31,1
31,1
31,1
31,7
31,1
31,1
31,1
31,4
31,1
31,1
31,2
31,1
31,1
31,6
31,3
31,1
31,1
31,1
31,1
31,1
31,3
31,1
31,1
31,2
31,1
31,1
31,2
31,3
31,1
31,1
31,1
31,1
31,5
31,1
31,1
31,1
31,1
31,1
31,1
31,2
31,1
31,1
31,9
31,2
31,1
31,1
31,2
31,1
31,1
31,1
31,1
31,2
31,3
31,1
31,1
31,4
31,1
31,7
31,1
31,1
31,1
31,1
31,2
31,1
31,2
31,1
31,1
31,1
31,11
31,1
31,1
31,5
31,1
31,1
31,1
31,11
31,1
31,1
31,3
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,17
31,1
31,2
31,2
31,1
31,1
31,4
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,2
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,11
31,1
31,1
31,3
31,1
31,1
31,3
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,2
31,1
31,2
31,1
31,1
31,1
31,1
31,1
31,19
31,1
31,1
31,1
31,4
31,1
31,1
31,1
31,1
31,1
31,1
31,2
31,1
31,1
31,2
31,3
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,3
31,1
31,1
31,1
31,1
31,5
31,1
31,1
31,3
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,2
31,1
31,1
31,2
31,18
31,1
31,1
31,2
31,1
31,1
31,1
31,1
31,1
31,1
31,2
31,21
31,1
31,6
31,3
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,20
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,9
31,5
31,3
31,3
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,13
31,1
31,1
31,1
31,2
31,1
31,1
31,1
31,2
31,1
31,1
31,1
31,2
31,3
31,9
31,3
31,1
31,1
31,5
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,3
31,20
31,2
31,1
31,1
31,1
31,1
31,1
31,3
31,1
31,1
31,8
31,2
31,1
31,1
31,4
31,2
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,28
31,1
31,1
31,6
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,4
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,1
31,11
31,1
