file_name,AUC,TSS
"Osmia_signata_Erichson,_1835_performance",0.918972235,0.6905985
"Bombus_fragrans_(Pallas,_1771)_performance",0.918965,0.759533333
"Xylocopa_micheneri_Hurd,_1978_performance",0.91872918,0.763234921
"Megachile_addenda_Cresson,_1878_performance",0.918705007,0.727065273
"Megachile_ianthoptera_Smith,_1853_performance",0.918580825,0.750103215
"Xylocopa_erythrina_Gribodo,_1894_performance",0.918493074,0.792068745
"Pseudaugochlora_graminea_(Fabricius,_1804)_performance",0.91847015,0.757178947
"Lasioglossum_texanum_(Cresson,_1872)_performance",0.918430064,0.720488822
"Melitoma_grisella_(Cockerell_and_Porter,_1899)_performance",0.91810386,0.811387368
"Perdita_sphaeralceae_Cockerell,_1896_performance",0.918102872,0.802776738
"Andrena_tonkaworum_Viereck,_1917_performance",0.918047088,0.816979341
"Anthidium_paroselae_Cockerell,_1898_performance",0.918019656,0.764309351
"Osmia_sculleni_Sandhouse,_1939_performance",0.918005251,0.751990612
"Thyreus_caeruleopunctatus_(Blanchard,_1840)_performance",0.918004286,0.70853619
"Coelioxys_zapoteca_Cresson,_1878_performance",0.91799697,0.788803016
"Coelioxys_pampeanus_Holmberg,_1887_performance",0.917939591,0.78400924
"Andrena_anograe_Cockerell,_1901_performance",0.917874118,0.7548
"Melissodes_bicoloratus_LaBerge,_1961_performance",0.91786,0.7956
"Anthophora_squammulosa_Dours,_1870_performance",0.917833642,0.731457049
"Calliopsis_nebraskensis_Crawford,_1902_performance",0.917782414,0.710777931
"Agapostemon_nasutus_Smith,_1853_performance",0.917629896,0.747685
"Anthophorula_compactula_Cockerell,_1897_performance",0.917507157,0.744410257
"Diadasia_opuntiae_Cockerell,_1901_performance",0.917501429,0.8575
"Bombus_perplexus_Cresson,_1863_performance",0.917435883,0.646168181
"Perdita_laticincta_Swenk_and_Cockerell,_1907_performance",0.917297211,0.8178
"Peponapis_azteca_Hurd_and_Linsley,_1966_performance",0.917213333,0.85562
"Megachile_occidentalis_Fox,_1894_performance",0.917052222,0.724273333
"Lasioglossum_obnubilum_(Sandhouse,_1924)_performance",0.917027905,0.768412381
"Sphecodes_minor_Robertson,_1898_performance",0.917007315,0.717937082
"Xenoglossa_angustior_Cockerell,_1900_performance",0.916930954,0.777613846
"Centris_lanosa_Cresson,_1872_performance",0.916917917,0.734113333
"Perdita_callicerata_Cockerell,_1897_performance",0.9168676,0.77244
"Augochlorella_aurata_(Smith,_1853)_performance",0.916852252,0.671619195
"Lasioglossum_platychilum_Walker,_1999_performance",0.91674865,0.690280675
"Triepeolus_rhododontus_Cockerell,_1921_performance",0.916737632,0.749592515
"Bombus_sandersoni_Franklin,_1913_performance",0.916716648,0.643631271
"Perdita_marcialis_Cockerell,_1896_performance",0.916707656,0.760936989
"Heriades_crucifera_Cockerell,_1897_performance",0.916701667,0.792013333
"Hylaeus_lateralis_(Smith,_1879)_performance",0.916538024,0.705216426
"Osmia_viridana_Morawitz,_1874_performance",0.91651875,0.77294
"Anthophora_urbana_Cresson,_1878_performance",0.916489266,0.740027132
"Halictus_pollinosus_Sichel,_1860_performance",0.916384759,0.691947586
"Amegilla_preissi_(Cockerell,_1910)_performance",0.916329615,0.703810769
"Protandrena_rugosa_(Robertson,_1895)_performance",0.916250053,0.754229947
"Halictus_parallelus_Say,_1837_performance",0.916249257,0.687529189
"Andrena_thoracica_(Fabricius,_1775)_performance",0.916211358,0.718130881
"Leioproctus_leai_(Cockerell,_1913)_performance",0.91620625,0.747023174
"Eucera_frater_(Cresson,_1878)_performance",0.91613744,0.778809316
"Ceratina_arizonensis_Cockerell,_1898_performance",0.915880262,0.776735827
"Systropha_planidens_Giraud,_1861_performance",0.915754286,0.757162857
"Agapostemon_splendens_(Lepeletier,_1841)_performance",0.915726548,0.677082087
"Melissodes_persimilis_Cockerell,_1949_performance",0.9156064,0.740173333
"Anthidiellum_robertsoni_(Cockerell,_1904)_performance",0.915463282,0.771039962
"Triepeolus_utahensis_(Cockerell,_1921)_performance",0.915432,0.81414
"Megachile_micrerythrura_Cockerell,_1910_performance",0.9154275,0.769777143
"Lasioglossum_comulum_Michener,_1951_performance",0.915419401,0.740760565
"Peponapis_limitaris_(Cockerell,_1906)_performance",0.915346361,0.781113548
"Halictus_farinosus_Smith,_1853_performance",0.915315489,0.747111434
"Perdita_zebrata_Cresson,_1878_performance",0.915277397,0.685542944
"Pseudapis_diversipes_(Latreille,_1806)_performance",0.915259388,0.704276178
"Megachile_aethiops_Smith,_1853_performance",0.91523136,0.80392
"Anthophora_pacifica_Cresson,_1878_performance",0.915000493,0.756895544
"Sphecodes_arvensiformis_Cockerell,_1904_performance",0.914972151,0.799845378
"Eufriesea_caerulescens_(Lepeletier,_1841)_performance",0.914939307,0.8202
"Nomada_utahensis_Moalif,_1988_performance",0.914895037,0.704368177
"Macrotera_haplura_(Cockerell,_1922)_performance",0.91485386,0.810165882
"Epeolus_pusillus_Cresson,_1864_performance",0.914809088,0.712524601
"Hylaeus_euxanthus_(Cockerell,_1910)_performance",0.914702116,0.69590399
"Perdita_coreopsidis_Cockerell,_1906_performance",0.914644286,0.760988571
"Dianthidium_singulare_(Cresson,_1879)_performance",0.9145475,0.77106
"Nomada_erythraea_Dalla_Torre,_1896_performance",0.9145445,0.79778
"Ashmeadiella_opuntiae_(Cockerell,_1897)_performance",0.914311889,0.763882879
"Andrena_vulpicolor_Cockerell,_1897_performance",0.914301875,0.77934
"Svastra_cressonii_(Dalla_Torre,_1896)_performance",0.91414522,0.761528336
"Perdita_perpallida_Cockerell,_1901_performance",0.914085508,0.707886154
"Dianthidium_arizonicum_Rohwer,_1916_performance",0.914085256,0.793210769
"Lasioglossum_incompletum_(Crawford,_1907)_performance",0.913946877,0.765369806
"Perdita_chihuahua_Timberlake,_1964_performance",0.91393033,0.826714286
"Lasioglossum_hudsoniellum_(Cockerell,_1919)_performance",0.913918117,0.718823607
"Perdita_bruneri_Cockerell,_1897_performance",0.9138849,0.810016239
"Dioxys_productus_(Cresson,_1879)_performance",0.913840213,0.773935362
"Coelioxys_gonaspis_Cockerell,_1924_performance",0.913765583,0.81686
"Hypotrigona_araujoi_(Michener,_1959)_performance",0.913746667,0.84612
"Melitoma_marginella_(Cresson,_1872)_performance",0.913737308,0.752396923
"Melissodes_humilior_Cockerell,_1903_performance",0.913660833,0.797
"Lasioglossum_albohirtum_(Crawford,_1907)_performance",0.913651429,0.719665714
"Anthidium_formosum_Cresson,_1878_performance",0.913500394,0.754549951
"Acamptopoeum_prinii_(Holmberg,_1884)_performance",0.913413911,0.745598788
"Megachile_davidsoni_Cockerell,_1902_performance",0.913382684,0.762324211
"Osmia_bruneri_Cockerell,_1897_performance",0.913358007,0.716576496
"Anthidium_manicatum_(Linnaeus,_1758)_performance",0.913278947,0.697329969
"Hoplitis_incanescens_(Cockerell,_1922)_performance",0.91326359,0.73655641
"Colletes_nasutus_Smith,_1853_performance",0.913169451,0.775835385
"Anthophora_porterae_Cockerell,_1900_performance",0.913164107,0.690182857
"Paracolletes_crassipes_Smith,_1853_performance",0.913144167,0.80506
"Perdita_affinis_Cresson,_1878_performance",0.91310619,0.807132381
"Perdita_fallax_Cockerell,_1896_performance",0.913084488,0.758918805
"Andrena_barbilabris_(Kirby,_1802)_performance",0.912999741,0.702343663
"Perdita_sexmaculata_Cockerell,_1895_performance",0.91293057,0.762938968
"Dianthidium_subparvum_Swenk,_1914_performance",0.912875158,0.739959134
"Coelioxys_tolteca_Cresson,_1878_performance",0.912820023,0.803915325
"Osmia_paradisica_Sandhouse,_1924_performance",0.912629706,0.72044
"Andrena_nigrae_Robertson,_1905_performance",0.912537796,0.696048283
"Andrena_candida_Smith,_1879_performance",0.912491819,0.742367772
"Megachile_cochisiana_Mitchell,_1934_performance",0.91241,0.76668
"Andrena_pallidiscopa_(Viereck,_1904)_performance",0.912370714,0.772411429
"Ancyloscelis_apiformis_(Fabricius,_1793)_performance",0.91230916,0.706358481
"Osmia_unca_Michener,_1937_performance",0.912273085,0.687138298
"Andrena_trevoris_Cockerell,_1897_performance",0.91224286,0.707550753
"Osmia_marginipennis_Cresson,_1878_performance",0.912202,0.725073333
"Thygater_analis_(Lepeletier,_1841)_performance",0.912180503,0.754382285
"Andrena_subtilis_Smith,_1879_performance",0.912149482,0.762021739
"Nomada_accepta_Cresson,_1878_performance",0.912026667,0.684173333
"Lasioglossum_impavidum_(Sandhouse,_1924)_performance",0.911986267,0.733626667
"Nomia_nortoni_Cresson,_1868_performance",0.911972874,0.758528373
"Lasioglossum_hunteri_(Crawford,_1932)_performance",0.911899342,0.739369474
"Colletes_musculus_Friese,_1910_performance",0.911741,0.7726
"Andrena_cerasifolii_Cockerell,_1896_performance",0.911592693,0.756507002
"Megachile_prosopidis_Cockerell,_1900_performance",0.911519427,0.753666314
"Anthidium_atripes_Cresson,_1879_performance",0.911328,0.795870769
"Calliopsis_helianthi_(Swenk_and_Cockerell,_1907)_performance",0.91125474,0.757804718
"Svastra_flavitarsis_(Spinola,_1851)_performance",0.911202055,0.68111415
"Andrena_transnigra_Viereck,_1904_performance",0.9111893,0.737803703
"Dioxys_pacificus_Cockerell,_1916_performance",0.911006733,0.81234
"Anthophorula_completa_(Cockerell,_1935)_performance",0.910944167,0.765489744
"Triepeolus_paenepectoralis_Viereck,_1905_performance",0.910939744,0.787781538
"Osmia_montana_Cresson,_1864_performance",0.910885697,0.727774933
"Calliopsis_teucrii_Cockerell,_1899_performance",0.910821875,0.74106
"Colletes_impunctatus_Nylander,_1852_performance",0.910816016,0.734244194
"Anthophora_paranensis_Holmberg,_1903_performance",0.91081469,0.726794921
"Megachile_spinotulata_Mitchell,_1934_performance",0.910787647,0.77508
"Colletes_daleae_Cockerell,_1897_performance",0.910760066,0.729537576
"Osmia_tanneri_Sandhouse,_1939_performance",0.910730098,0.706405359
"Osmia_tristella_Cockerell,_1897_performance",0.910678397,0.700786452
"Protoxaea_gloriosa_(Fox,_1893)_performance",0.9106654,0.74084
"Andrena_sola_Viereck,_1917_performance",0.910657636,0.737530612
"Colletes_mandibularis_Smith,_1853_performance",0.910656071,0.698027669
"Halictus_brunnescens_(Eversmann,_1852)_performance",0.910632988,0.770693358
"Hylaeus_episcopalis_(Cockerell,_1896)_performance",0.910629457,0.74437809
"Exomalopsis_mellipes_Cresson,_1878_performance",0.910539184,0.74602
"Perdita_scopata_Timberlake,_1953_performance",0.910516667,0.7348
"Lithurgopsis_planifrons_(Friese,_1908)_performance",0.910495,0.7609
"Megachile_casadae_Cockerell,_1898_performance",0.910483436,0.79228359
"Lasioglossum_jubatum_(Vachal,_1904)_performance",0.91040731,0.761340351
"Megachile_latimanus_Say,_1823_performance",0.910261065,0.654468426
"Agapostemon_tyleri_Cockerell,_1917_performance",0.910111333,0.75708
"Megachile_townsendiana_Cockerell,_1898_performance",0.910089488,0.736417019
"Perdita_melanostoma_Swenk_and_Cockerell,_1907_performance",0.910075667,0.79278
"Megachile_chichimeca_Cresson,_1878_performance",0.909993298,0.708970846
"Nomia_tetrazonata_Cockerell,_1910_performance",0.909867881,0.750384762
"Perdita_boltoniae_(Robertson,_1902)_performance",0.909792222,0.731494188
"Anthidium_cochimi_Snelling,_1992_performance",0.909745801,0.78686
"Heriades_occidentalis_Michener,_1938_performance",0.909739911,0.762284492
"Nomada_suavis_Cresson,_1878_performance",0.909734796,0.767740993
"Nomada_erigeronis_Robertson,_1897_performance",0.909707273,0.673931861
"Amegilla_quadrifasciata_(de_Villers,_1789)_performance",0.909563276,0.680888276
"Osmia_brevis_Cresson,_1864_performance",0.9095381,0.7243
"Megachile_paulistana_Schrottky,_1902_performance",0.909527,0.83204
"Melissoptila_tandilensis_Holmberg,_1884_performance",0.909445185,0.804140212
"Xylocopa_valga_Gerstäcker,_1872_performance",0.909411446,0.699910602
"Exomalopsis_birkmanni_Cockerell,_1922_performance",0.909349597,0.731085882
"Dianthidium_texanum_(Cresson,_1878)_performance",0.90931625,0.71708
"Lasioglossum_zonulum_(Smith,_1848)_performance",0.909315633,0.675206774
"Dioxys_pomonae_Cockerell,_1910_performance",0.9093015,0.78042
"Megachile_rossi_Mitchell,_1943_performance",0.9092316,0.81816
"Andrena_salictaria_Robertson,_1905_performance",0.909195366,0.639205943
"Perdita_wootonae_Cockerell,_1898_performance",0.909192333,0.808933333
"Perdita_heliophila_Cockerell,_1916_performance",0.909103524,0.758120952
"Coelioxys_froggatti_Cockerell,_1911_performance",0.909040065,0.764684183
"Osmia_pentstemonis_Cockerell,_1906_performance",0.90900827,0.723793863
"Svastra_sabinensis_(Cockerell,_1924)_performance",0.908992869,0.728056309
"Colletes_compactus_Cresson,_1868_performance",0.908857967,0.710300929
"Melissodes_vernoniae_Robertson,_1902_performance",0.908784441,0.707583051
"Megachile_zaptlana_Cresson,_1878_performance",0.908769303,0.743645397
"Melissodes_verbesinarum_Cockerell,_1905_performance",0.908709275,0.746245316
"Anthidium_palliventre_Cresson,_1878_performance",0.908585625,0.83134
"Caupolicana_yarrowi_(Cresson,_1875)_performance",0.908540583,0.813787179
"Colletes_aberrans_Cockerell,_1897_performance",0.908454749,0.678554603
"Megachile_azteca_Cresson,_1878_performance",0.908389943,0.747076842
"Rophites_canus_Eversmann,_1852_performance",0.908294095,0.727109524
"Leioproctus_minutus_(Cockerell,_1916)_performance",0.907914359,0.83146
"Megachile_lapponica_Thomson,_1872_performance",0.907898593,0.684194644
"Atoposmia_abjecta_(Cresson,_1878)_performance",0.907780714,0.723122857
"Triepeolus_mexicanus_(Cresson,_1878)_performance",0.907710913,0.74258
"Coelioxys_mexicanus_Cresson,_1878_performance",0.9075657,0.697476923
"Colletes_bryanti_Timberlake,_1951_performance",0.907399031,0.736451339
"Svastra_texana_(Cresson,_1872)_performance",0.907303135,0.750917794
"Osmia_subfasciata_Cresson,_1872_performance",0.907286098,0.709045079
"Calliopsis_rhodophila_Cockerell,_1897_performance",0.907257737,0.742647368
"Andrena_costillensis_Viereck_and_Cockerell,_1914_performance",0.907200852,0.705443939
"Andrena_scita_Eversmann,_1852_performance",0.907088039,0.701937255
"Osmia_trevoris_Cockerell,_1897_performance",0.907059478,0.729170886
"Ashmeadiella_meliloti_(Cockerell,_1897)_performance",0.906939024,0.753637561
"Colletes_birkmanni_Swenk,_1906_performance",0.906785,0.777873333
"Syntrichalonia_exquisita_(Cresson,_1878)_performance",0.90678225,0.772876296
"Lasioglossum_lusorium_(Cresson,_1872)_performance",0.906747176,0.727220942
"Melissodes_fimbriatus_Cresson,_1878_performance",0.90658275,0.738453333
"Eucera_dubitata_(Cresson,_1878)_performance",0.906509216,0.733285621
"Melissodes_submenuacha_Cockerell,_1897_performance",0.90643375,0.7632
"Anthophora_vallorum_(Cockerell,_1896)_performance",0.906306324,0.772618498
"Heriades_cressoni_Michener,_1938_performance",0.90624525,0.74314
"Andrena_merriami_Cockerell,_1901_performance",0.906216265,0.748122198
"Megachile_tosticauda_Cockerell,_1912_performance",0.906119154,0.662716044
"Andrena_mesillae_Cockerell,_1896_performance",0.906032794,0.775330588
"Colletes_lutzi_Timberlake,_1943_performance",0.906020038,0.704425271
"Macropis_nuda_(Provancher,_1882)_performance",0.905700847,0.635930834
"Andrena_mellea_Cresson,_1868_performance",0.905578889,0.806957778
"Svastra_petulca_(Cresson,_1878)_performance",0.905444498,0.703316573
"Dieunomia_heteropoda_(Say,_1824)_performance",0.905330999,0.68162858
"Lasioglossum_pacatum_(Sandhouse,_1924)_performance",0.905242763,0.698049474
"Andrena_amphibola_(Viereck,_1904)_performance",0.9050898,0.7241
"Hoplitis_pilosifrons_(Cresson,_1864)_performance",0.904964656,0.627140052
"Melissodes_glenwoodensis_Cockerell,_1905_performance",0.904951333,0.67152
"Megachile_anograe_Cockerell,_1908_performance",0.904899,0.6754
"Bombus_jonellus_(Kirby,_1802)_performance",0.904896955,0.68656
"Megachile_apicata_Smith,_1853_performance",0.904777641,0.698902258
"Lasioglossum_microlepoides_(Ellis,_1914)_performance",0.90477375,0.750833333
"Nomada_vicinalis_Cresson,_1878_performance",0.904739231,0.697338974
"Lasioglossum_helianthi_(Cockerell,_1916)_performance",0.90460125,0.7104
"Xylocopa_augusti_Lepeletier,_1841_performance",0.904587511,0.698918715
"Lasioglossum_aurora_(Smith,_1879)_performance",0.904527398,0.717372473
"Andrena_hippotes_Robertson,_1895_performance",0.904512859,0.653600299
"Lasioglossum_sedi_(Sandhouse,_1924)_performance",0.904437882,0.701418992
"Hylaeus_modestus_Say,_1837_performance",0.904405347,0.658771111
"Osmia_pikei_Cockerell,_1907_performance",0.904397795,0.735664609
"Zacosmia_maculata_(Cresson,_1879)_performance",0.904224546,0.790550846
"Xylocopa_mexicanorum_Cockerell,_1912_performance",0.904194003,0.745078509
"Calliopsis_callops_(Cockerell_and_Porter,_1899)_performance",0.90414254,0.721982328
"Agapostemon_femoratus_Crawford,_1901_performance",0.904111312,0.726880619
"Heriades_micropthalma_Michener,_1954_performance",0.904021033,0.718044348
"Diadasia_megamorpha_Cockerell,_1898_performance",0.903844052,0.75754366
"Megachile_sidalceae_Cockerell,_1897_performance",0.903825385,0.720032821
"Stelis_costalis_Cresson,_1872_performance",0.903805,0.78912
"Augochlorella_pomoniella_(Cockerell,_1915)_performance",0.90371159,0.731307869
"Exomalopsis_solani_Cockerell,_1896_performance",0.903687703,0.751281622
"Lasioglossum_pectoraloides_(Cockerell,_1895)_performance",0.903652859,0.762831795
"Stelis_rudbeckiarum_Cockerell,_1904_performance",0.903652738,0.748863077
"Melissodes_limbus_LaBerge,_1961_performance",0.903628952,0.727630314
"Augochloropsis_sumptuosa_(Smith,_1853)_performance",0.903619271,0.663209074
"Protandrena_boylei_(Cockerell,_1896)_performance",0.903433333,0.8337
"Bombus_fraternus_(Smith,_1854)_performance",0.903293148,0.660418519
"Megachile_mucorosa_Cockerell,_1908_performance",0.903238416,0.751954835
"Melecta_separata_Cresson,_1879_performance",0.903127184,0.76003115
"Halictus_tetrazonius_(Klug,_1817)_performance",0.902866111,0.726145146
"Andrena_forbesii_Robertson,_1891_performance",0.902844549,0.648487719
"Calliopsis_hondurasica_Cockerell,_1949_performance",0.902753457,0.718130698
"Bombus_laesus_Morawitz,_1875_performance",0.902705363,0.70513871
"Calliopsis_crypta_Shinn,_1965_performance",0.902666813,0.760294725
"Hylaeus_punctatus_(Brullé,_1832)_performance",0.902550382,0.672713782
"Melissodes_hymenoxidis_Cockerell,_1906_performance",0.902533241,0.703252885
"Colletes_fulvipes_Spinola,_1851_performance",0.902404476,0.796705714
"Perdita_mexicanorum_Cockerell,_1896_performance",0.902287582,0.83742
"Andrena_pecosana_Cockerell,_1913_performance",0.902226925,0.796328387
"Andrena_tridens_Robertson,_1902_performance",0.902185907,0.684318252
"Bombus_vosnesenskii_Radoszkowski,_1862_performance",0.902155763,0.711537099
"Colletes_laticinctus_Timberlake,_1951_performance",0.90207011,0.80222
"Stelis_montana_Cresson,_1864_performance",0.902038998,0.704301695
"Svastra_machaerantherae_(Cockerell,_1904)_performance",0.901954355,0.748895102
"Nomia_foxii_Dalla_Torre,_1896_performance",0.901945952,0.751979048
"Osmia_nigrifrons_Cresson,_1878_performance",0.901853669,0.712004062
"Andrena_canadensis_Dalla_Torre,_1896_performance",0.901798548,0.657359604
"Melissodes_fasciatellus_LaBerge,_1961_performance",0.901796232,0.81018
"Eucera_lepida_(Cresson,_1878)_performance",0.90160375,0.75232
"Andrena_notophila_Cockerell,_1933_performance",0.901427667,0.811626667
"Andrena_haynesi_Viereck_and_Cockerell,_1914_performance",0.901208235,0.720857815
"Coelioxys_alternatus_Say,_1837_performance",0.901151743,0.650223673
"Macropis_steironematis_Robertson,_1891_performance",0.901016813,0.741487253
"Andrena_persimulata_Viereck,_1917_performance",0.90100053,0.644664878
"Caenoprosopis_crabronina_Holmberg,_1887_performance",0.900973626,0.768839341
"Andrena_platyparia_Robertson,_1895_performance",0.9008778,0.704347308
"Hoplitis_caularis_(Morawitz,_1875)_performance",0.900855,0.670446667
"Colletes_wickhami_Timberlake,_1943_performance",0.900808676,0.82418
"Colletes_eous_Morice,_1904_performance",0.900773667,0.681453333
"Osmia_gaudiosa_Cockerell,_1907_performance",0.900769231,0.723639221
"Anthophora_affabilis_Cresson,_1878_performance",0.900764985,0.737306007
"Epeolus_olympiellus_Cockerell,_1904_performance",0.900343143,0.706707619
"Lasioglossum_perdifficile_(Cockerell,_1895)_performance",0.90021756,0.732484194
"Hesperapis_carinata_Stevens,_1919_performance",0.899911,0.75166
"Andrena_salicifloris_Cockerell,_1897_performance",0.899763843,0.710443595
"Hoplitis_fulgida_(Cresson,_1864)_performance",0.899665833,0.69664
"Dianthidium_parvum_(Cresson,_1878)_performance",0.899427072,0.707407816
"Osmia_nigriventris_(Zetterstedt,_1838)_performance",0.899362563,0.671153148
"Osmia_nanula_Cockerell,_1897_performance",0.899301419,0.707254228
"Triepeolus_grandis_(Friese,_1917)_performance",0.899246667,0.76984
"Andrena_jessicae_Cockerell,_1896_performance",0.899195055,0.787475385
"Andrena_miserabilis_Cresson,_1872_performance",0.899072817,0.667471582
"Dianthidium_pudicum_(Cresson,_1879)_performance",0.898918296,0.735952775
"Lasioglossum_perpunctatum_(Ellis,_1913)_performance",0.898820692,0.637751861
"Eucera_atriventris_(Smith,_1854)_performance",0.898814376,0.672769556
"Xylocopa_strandi_Dusmet_y_Alonso,_1924_performance",0.89865375,0.627829091
"Bombus_hyperboreus_Schönherr,_1809_performance",0.898627059,0.729795294
"Osmia_albolateralis_Cockerell,_1906_performance",0.898585953,0.723339562
"Andrena_subaustralis_Cockerell,_1898_performance",0.898538387,0.740645614
"Xylocopa_splendidula_Lepeletier,_1841_performance",0.898523408,0.748841972
"Panurginus_atriceps_(Cresson,_1878)_performance",0.898349707,0.671135177
"Andrena_crataegi_Robertson,_1893_performance",0.898159802,0.651066139
"Megachile_aurifrons_Smith,_1853_performance",0.897969797,0.75843428
"Heriades_texana_Michener,_1938_performance",0.897778514,0.804344348
"Anthidium_palmarum_Cockerell,_1904_performance",0.897721477,0.770483509
"Braunsapis_diminuta_(Cockerell,_1915)_performance",0.897713723,0.7975
"Lithurgopsis_littoralis_(Cockerell,_1917)_performance",0.897464515,0.72877171
"Augochlora_aurifera_Cockerell,_1897_performance",0.89746375,0.75616
"Diadasia_olivacea_(Cresson,_1878)_performance",0.897355862,0.744106897
"Anthophora_curta_Provancher,_1895_performance",0.897299932,0.750210221
"Lasioglossum_dotatum_(Cockerell,_1912)_performance",0.897294109,0.689722421
"Diadasia_tropicalis_(Cockerell,_1918)_performance",0.897127754,0.76382
"Andrena_striatifrons_Cockerell,_1897_performance",0.897071,0.7039
"Halictus_virgatellus_Cockerell,_1901_performance",0.896785497,0.641625455
"Bombus_ashtoni_(Cresson,_1864)_performance",0.896762232,0.616642587
"Bombus_patagiatus_Nylander,_1848_performance",0.896721154,0.714963077
"Bombus_morrisoni_Cresson,_1878_performance",0.896601844,0.641692661
"Andrena_buckelli_Viereck,_1924_performance",0.896409859,0.704520539
"Ceratina_nanula_Cockerell,_1897_performance",0.896372582,0.703531812
"Xenoglossa_kansensis_Cockerell,_1905_performance",0.896329851,0.689344314
"Dianthidium_ulkei_(Cresson,_1878)_performance",0.896249526,0.711286279
"Austronomia_flavoviridis_(Cockerell,_1905)_performance",0.896225104,0.658703381
"Nomada_vincta_Say,_1837_performance",0.896047099,0.629670543
"Melissodes_lutulentus_LaBerge,_1961_performance",0.895918491,0.657614717
"Protandrena_cockerelli_Dunning,_1897_performance",0.89572,0.695906667
"Melissodes_appressus_LaBerge,_1961_performance",0.895594485,0.749035294
"Exaerete_dentata_(Linnaeus,_1758)_performance",0.89559375,0.765315294
"Osmia_bucephala_Cresson,_1864_performance",0.895330749,0.631661387
"Dieunomia_triangulifera_(Vachal,_1897)_performance",0.895191439,0.739496364
"Coelioxys_coturnix_Pérez,_1884_performance",0.89514,0.65898
"Perdita_crotonis_Cockerell,_1896_performance",0.895095264,0.666603908
"Protandrena_mexicanorum_(Cockerell,_1896)_performance",0.89506659,0.675536709
"Andrena_erythrogaster_(Ashmead,_1890)_performance",0.894999552,0.614398016
"Andrena_andrenoides_(Cresson,_1878)_performance",0.894917906,0.652267507
"Nomada_gutierreziae_Cockerell,_1896_performance",0.894903076,0.751708626
"Melissodes_colliciatus_Cockerell,_1910_performance",0.894840123,0.711390769
"Dufourea_harveyi_(Cockerell,_1906)_performance",0.894759294,0.737635484
"Andrena_sigmundi_Cockerell,_1902_performance",0.894730929,0.657978772
"Lasioglossum_laevissimum_(Smith,_1853)_performance",0.894632517,0.628946494
"Anthophorula_consobrina_(Timberlake,_1980)_performance",0.89453,0.80504
"Perdita_confusa_Timberlake,_1964_performance",0.894462143,0.743817143
"Colletes_algarobiae_Cockerell,_1900_performance",0.894108554,0.758598462
"Agapostemon_coloradinus_(Vachal,_1903)_performance",0.894056364,0.746634545
"Ericrocis_lata_(Cresson,_1878)_performance",0.893823474,0.666769032
"Pseudagapostemon_pampeanus_(Holmberg,_1886)_performance",0.893425988,0.699025692
"Lasioglossum_heterorhinus_(Cockerell,_1930)_performance",0.893379286,0.72194
"Triepeolus_subnitens_Cockerell_and_Timberlake,_1929_performance",0.893370737,0.713687368
"Agapostemon_melliventris_Cresson,_1874_performance",0.893286949,0.694884541
"Hylaeus_coloradensis_(Cockerell,_1896)_performance",0.893100145,0.709487755
"Osmia_inermis_(Zetterstedt,_1838)_performance",0.893074571,0.68244053
"Andrena_surda_Cockerell,_1910_performance",0.892616111,0.662733333
"Steganomus_junodi_Gribodo,_1895_performance",0.8923625,0.82132
"Andrena_trizonata_(Ashmead,_1890)_performance",0.89220108,0.667717931
"Anthophorula_pygmaea_(Cresson,_1872)_performance",0.892066044,0.775279341
"Andrena_medionitens_Cockerell,_1902_performance",0.892000313,0.6769325
"Anthidium_mormonum_Cresson,_1878_performance",0.89193458,0.71307932
"Augochlorella_neglectula_(Cockerell,_1897)_performance",0.891844344,0.740082777
"Lasioglossum_morrilli_(Cockerell,_1919)_performance",0.891562353,0.756018752
"Lasioglossum_sisymbrii_(Cockerell,_1895)_performance",0.891516266,0.699385783
"Triepeolus_texanus_(Cresson,_1878)_performance",0.891422,0.6489
"Bombus_californicus_Smith,_1854_performance",0.891419395,0.667333671
"Melitoma_segmentaria_(Fabricius,_1804)_performance",0.891222233,0.728836943
"Lithurgopsis_apicalis_(Cresson,_1875)_performance",0.891186364,0.687118182
"Xenoglossodes_imitatrix_Cockerell_and_Porter,_1899_performance",0.891012115,0.78132
"Bombus_armeniacus_Radoszkowski,_1877_performance",0.890999476,0.641991429
"Agapostemon_virescens_(Fabricius,_1775)_performance",0.890760578,0.595696985
"Nomada_pascoensis_Cockerell,_1903_performance",0.890743119,0.779730476
"Osmia_maritima_Friese,_1885_performance",0.89070924,0.699746082
"Lasioglossum_pictum_(Crawford,_1902)_performance",0.890640778,0.715914611
"Megachile_instita_Mitchell,_1934_performance",0.890573977,0.737740351
"Megachile_mellitarsis_Cresson,_1878_performance",0.890441533,0.661515842
"Melissodes_compositus_Tucker,_1909_performance",0.890441508,0.702560768
"Lasioglossum_tegulariforme_(Crawford,_1907)_performance",0.890196389,0.726036043
"Bombus_cryptarum_(Fabricius,_1775)_performance",0.89008664,0.6166
"Andrena_colletina_Cockerell,_1906_performance",0.890019925,0.643985826
"Hylaeus_moricei_(Friese,_1898)_performance",0.889921242,0.728108366
"Triepeolus_martini_(Cockerell,_1900)_performance",0.8897775,0.80728
"Megachile_albitarsis_Cresson,_1872_performance",0.889756656,0.618120185
"Andrena_cyanophila_Cockerell,_1906_performance",0.889627381,0.657645815
"Megachile_macularis_Dalla_Torre,_1896_performance",0.889564455,0.655422478
